window_id,truth,detector,score,threshold
exchange-3_cpc_results:1230:1246,0,autoencoder@0.95,1.0605577,0.6000796556472778
exchange-3_cpc_results:1238:1254,0,autoencoder@0.95,0.25205877,0.6000796556472778
exchange-3_cpc_results:1246:1262,0,autoencoder@0.95,0.23951222,0.6000796556472778
exchange-3_cpc_results:1254:1270,0,autoencoder@0.95,0.11787911,0.6000796556472778
exchange-3_cpc_results:1262:1278,0,autoencoder@0.95,0.068146385,0.6000796556472778
exchange-3_cpc_results:1270:1286,0,autoencoder@0.95,0.15468208,0.6000796556472778
exchange-3_cpc_results:1278:1294,0,autoencoder@0.95,0.1564139,0.6000796556472778
exchange-3_cpc_results:1286:1302,0,autoencoder@0.95,0.45017976,0.6000796556472778
exchange-3_cpc_results:1294:1310,0,autoencoder@0.95,0.51826596,0.6000796556472778
exchange-3_cpc_results:1302:1318,0,autoencoder@0.95,0.19811983,0.6000796556472778
exchange-3_cpc_results:1310:1326,0,autoencoder@0.95,0.15119103,0.6000796556472778
exchange-3_cpc_results:1318:1334,0,autoencoder@0.95,0.3504822,0.6000796556472778
exchange-3_cpc_results:1326:1342,0,autoencoder@0.95,0.4140329,0.6000796556472778
exchange-3_cpc_results:1334:1350,0,autoencoder@0.95,0.21974523,0.6000796556472778
exchange-3_cpc_results:1342:1358,0,autoencoder@0.95,0.31000394,0.6000796556472778
exchange-3_cpc_results:1350:1366,0,autoencoder@0.95,0.5831137,0.6000796556472778
exchange-3_cpc_results:1358:1374,0,autoencoder@0.95,0.34217346,0.6000796556472778
exchange-3_cpc_results:1366:1382,0,autoencoder@0.95,0.3904625,0.6000796556472778
exchange-3_cpc_results:1374:1390,0,autoencoder@0.95,0.56212753,0.6000796556472778
exchange-3_cpc_results:1382:1398,0,autoencoder@0.95,0.22183166,0.6000796556472778
exchange-3_cpc_results:1390:1406,0,autoencoder@0.95,0.30698845,0.6000796556472778
exchange-3_cpc_results:1398:1414,0,autoencoder@0.95,0.37003863,0.6000796556472778
exchange-3_cpc_results:1406:1422,0,autoencoder@0.95,0.5325369,0.6000796556472778
exchange-3_cpc_results:1414:1430,0,autoencoder@0.95,1.11098,0.6000796556472778
exchange-3_cpc_results:1422:1438,0,autoencoder@0.95,0.9198982,0.6000796556472778
exchange-3_cpc_results:1430:1446,0,autoencoder@0.95,1.1188908,0.6000796556472778
exchange-3_cpc_results:1438:1454,0,autoencoder@0.95,1.3953229,0.6000796556472778
exchange-3_cpc_results:1446:1462,0,autoencoder@0.95,0.5663898,0.6000796556472778
exchange-3_cpc_results:1454:1470,0,autoencoder@0.95,1.3029691,0.6000796556472778
exchange-3_cpc_results:1462:1478,0,autoencoder@0.95,1.4821469,0.6000796556472778
exchange-3_cpc_results:1470:1486,0,autoencoder@0.95,0.4429953,0.6000796556472778
exchange-3_cpc_results:1478:1494,0,autoencoder@0.95,0.70206696,0.6000796556472778
exchange-3_cpc_results:1486:1502,0,autoencoder@0.95,0.68954116,0.6000796556472778
exchange-3_cpc_results:1494:1510,0,autoencoder@0.95,0.47257352,0.6000796556472778
exchange-3_cpc_results:1502:1518,0,autoencoder@0.95,0.5926323,0.6000796556472778
exchange-3_cpc_results:1510:1526,0,autoencoder@0.95,0.448592,0.6000796556472778
exchange-3_cpc_results:1518:1534,0,autoencoder@0.95,0.71304715,0.6000796556472778
exchange-3_cpc_results:1230:1246,0,max_abs_z@0.95,3.359228,1.6539589166641235
exchange-3_cpc_results:1238:1254,0,max_abs_z@0.95,1.6439291,1.6539589166641235
exchange-3_cpc_results:1246:1262,0,max_abs_z@0.95,1.6451733,1.6539589166641235
exchange-3_cpc_results:1254:1270,0,max_abs_z@0.95,0.8285638,1.6539589166641235
exchange-3_cpc_results:1262:1278,0,max_abs_z@0.95,0.58716726,1.6539589166641235
exchange-3_cpc_results:1270:1286,0,max_abs_z@0.95,0.89110035,1.6539589166641235
exchange-3_cpc_results:1278:1294,0,max_abs_z@0.95,0.8770122,1.6539589166641235
exchange-3_cpc_results:1286:1302,0,max_abs_z@0.95,2.0815403,1.6539589166641235
exchange-3_cpc_results:1294:1310,0,max_abs_z@0.95,2.083137,1.6539589166641235
exchange-3_cpc_results:1302:1318,0,max_abs_z@0.95,0.92086565,1.6539589166641235
exchange-3_cpc_results:1310:1326,0,max_abs_z@0.95,0.91453606,1.6539589166641235
exchange-3_cpc_results:1318:1334,0,max_abs_z@0.95,1.8959476,1.6539589166641235
exchange-3_cpc_results:1326:1342,0,max_abs_z@0.95,1.8973947,1.6539589166641235
exchange-3_cpc_results:1334:1350,0,max_abs_z@0.95,1.4879994,1.6539589166641235
exchange-3_cpc_results:1342:1358,0,max_abs_z@0.95,1.9081742,1.6539589166641235
exchange-3_cpc_results:1350:1366,0,max_abs_z@0.95,2.0027893,1.6539589166641235
exchange-3_cpc_results:1358:1374,0,max_abs_z@0.95,2.0014052,1.6539589166641235
exchange-3_cpc_results:1366:1382,0,max_abs_z@0.95,1.9062462,1.6539589166641235
exchange-3_cpc_results:1374:1390,0,max_abs_z@0.95,1.9230299,1.6539589166641235
exchange-3_cpc_results:1382:1398,0,max_abs_z@0.95,1.4678516,1.6539589166641235
exchange-3_cpc_results:1390:1406,0,max_abs_z@0.95,1.8605036,1.6539589166641235
exchange-3_cpc_results:1398:1414,0,max_abs_z@0.95,1.8771181,1.6539589166641235
exchange-3_cpc_results:1406:1422,0,max_abs_z@0.95,1.519243,1.6539589166641235
exchange-3_cpc_results:1414:1430,0,max_abs_z@0.95,3.233225,1.6539589166641235
exchange-3_cpc_results:1422:1438,0,max_abs_z@0.95,3.2357488,1.6539589166641235
exchange-3_cpc_results:1430:1446,0,max_abs_z@0.95,3.0742137,1.6539589166641235
exchange-3_cpc_results:1438:1454,0,max_abs_z@0.95,3.0766094,1.6539589166641235
exchange-3_cpc_results:1446:1462,0,max_abs_z@0.95,2.2264025,1.6539589166641235
exchange-3_cpc_results:1454:1470,0,max_abs_z@0.95,4.249963,1.6539589166641235
exchange-3_cpc_results:1462:1478,0,max_abs_z@0.95,4.253305,1.6539589166641235
exchange-3_cpc_results:1470:1486,0,max_abs_z@0.95,1.6685436,1.6539589166641235
exchange-3_cpc_results:1478:1494,0,max_abs_z@0.95,2.1153555,1.6539589166641235
exchange-3_cpc_results:1486:1502,0,max_abs_z@0.95,2.1105464,1.6539589166641235
exchange-3_cpc_results:1494:1510,0,max_abs_z@0.95,1.7281113,1.6539589166641235
exchange-3_cpc_results:1502:1518,0,max_abs_z@0.95,2.0179996,1.6539589166641235
exchange-3_cpc_results:1510:1526,0,max_abs_z@0.95,2.0165732,1.6539589166641235
exchange-3_cpc_results:1518:1534,0,max_abs_z@0.95,2.8130627,1.6539589166641235
exchange-3_cpc_results:1230:1246,0,rolling_128@0.975,28.40140555435927,16.60953460500306
exchange-3_cpc_results:1238:1254,0,rolling_128@0.975,14.290898123932527,16.60953460500306
exchange-3_cpc_results:1246:1262,0,rolling_128@0.975,14.290898123932527,16.60953460500306
exchange-3_cpc_results:1254:1270,0,rolling_128@0.975,7.803535908919259,16.60953460500306
exchange-3_cpc_results:1262:1278,0,rolling_128@0.975,11.22338521096627,16.60953460500306
exchange-3_cpc_results:1270:1286,0,rolling_128@0.975,11.22338521096627,16.60953460500306
exchange-3_cpc_results:1278:1294,0,rolling_128@0.975,10.726612733693752,16.60953460500306
exchange-3_cpc_results:1286:1302,0,rolling_128@0.975,17.52428868730228,16.60953460500306
exchange-3_cpc_results:1294:1310,0,rolling_128@0.975,17.52428868730228,16.60953460500306
exchange-3_cpc_results:1302:1318,0,rolling_128@0.975,8.606575341415398,16.60953460500306
exchange-3_cpc_results:1310:1326,0,rolling_128@0.975,5.351700147436958,16.60953460500306
exchange-3_cpc_results:1318:1334,0,rolling_128@0.975,7.846349664104695,16.60953460500306
exchange-3_cpc_results:1326:1342,0,rolling_128@0.975,8.374822007754718,16.60953460500306
exchange-3_cpc_results:1334:1350,0,rolling_128@0.975,8.374822007754718,16.60953460500306
exchange-3_cpc_results:1342:1358,0,rolling_128@0.975,4.566923489428455,16.60953460500306
exchange-3_cpc_results:1350:1366,0,rolling_128@0.975,6.8347711436913565,16.60953460500306
exchange-3_cpc_results:1358:1374,0,rolling_128@0.975,6.8347711436913565,16.60953460500306
exchange-3_cpc_results:1366:1382,0,rolling_128@0.975,6.057244902089848,16.60953460500306
exchange-3_cpc_results:1374:1390,0,rolling_128@0.975,6.057244902089848,16.60953460500306
exchange-3_cpc_results:1382:1398,0,rolling_128@0.975,3.4082777426495596,16.60953460500306
exchange-3_cpc_results:1390:1406,0,rolling_128@0.975,5.767089056893892,16.60953460500306
exchange-3_cpc_results:1398:1414,0,rolling_128@0.975,5.767089056893892,16.60953460500306
exchange-3_cpc_results:1406:1422,0,rolling_128@0.975,5.729739921906195,16.60953460500306
exchange-3_cpc_results:1414:1430,0,rolling_128@0.975,6.113894862515872,16.60953460500306
exchange-3_cpc_results:1422:1438,0,rolling_128@0.975,6.113894862515872,16.60953460500306
exchange-3_cpc_results:1430:1446,0,rolling_128@0.975,6.670534006547957,16.60953460500306
exchange-3_cpc_results:1438:1454,0,rolling_128@0.975,6.670534006547957,16.60953460500306
exchange-3_cpc_results:1446:1462,0,rolling_128@0.975,5.361532072387916,16.60953460500306
exchange-3_cpc_results:1454:1470,0,rolling_128@0.975,6.891782317809947,16.60953460500306
exchange-3_cpc_results:1462:1478,0,rolling_128@0.975,6.891782317809947,16.60953460500306
exchange-3_cpc_results:1470:1486,0,rolling_128@0.975,2.559038403805477,16.60953460500306
exchange-3_cpc_results:1478:1494,0,rolling_128@0.975,5.444567227775891,16.60953460500306
exchange-3_cpc_results:1486:1502,0,rolling_128@0.975,5.444567227775891,16.60953460500306
exchange-3_cpc_results:1494:1510,0,rolling_128@0.975,3.14248844706466,16.60953460500306
exchange-3_cpc_results:1502:1518,0,rolling_128@0.975,4.20401534367346,16.60953460500306
exchange-3_cpc_results:1510:1526,0,rolling_128@0.975,4.20401534367346,16.60953460500306
exchange-3_cpc_results:1518:1534,0,rolling_128@0.975,4.194759270255083,16.60953460500306
