window_id,truth,detector,score,threshold
ec2_cpu_utilization_c6585a:3225:3241,0,autoencoder@0.95,0.117522664,0.787150502204895
ec2_cpu_utilization_c6585a:3233:3249,0,autoencoder@0.95,0.21524383,0.787150502204895
ec2_cpu_utilization_c6585a:3241:3257,0,autoencoder@0.95,0.25658396,0.787150502204895
ec2_cpu_utilization_c6585a:3249:3265,0,autoencoder@0.95,0.21508835,0.787150502204895
ec2_cpu_utilization_c6585a:3257:3273,0,autoencoder@0.95,0.14210182,0.787150502204895
ec2_cpu_utilization_c6585a:3265:3281,0,autoencoder@0.95,0.12140464,0.787150502204895
ec2_cpu_utilization_c6585a:3273:3289,0,autoencoder@0.95,0.2549448,0.787150502204895
ec2_cpu_utilization_c6585a:3281:3297,0,autoencoder@0.95,0.42391792,0.787150502204895
ec2_cpu_utilization_c6585a:3289:3305,0,autoencoder@0.95,0.18343543,0.787150502204895
ec2_cpu_utilization_c6585a:3297:3313,0,autoencoder@0.95,0.31797847,0.787150502204895
ec2_cpu_utilization_c6585a:3305:3321,0,autoencoder@0.95,0.2360686,0.787150502204895
ec2_cpu_utilization_c6585a:3313:3329,0,autoencoder@0.95,8.902485,0.787150502204895
ec2_cpu_utilization_c6585a:3321:3337,0,autoencoder@0.95,8.429633,0.787150502204895
ec2_cpu_utilization_c6585a:3329:3345,0,autoencoder@0.95,0.31248847,0.787150502204895
ec2_cpu_utilization_c6585a:3337:3353,0,autoencoder@0.95,0.24215809,0.787150502204895
ec2_cpu_utilization_c6585a:3345:3361,0,autoencoder@0.95,0.24201742,0.787150502204895
ec2_cpu_utilization_c6585a:3353:3369,0,autoencoder@0.95,0.32184654,0.787150502204895
ec2_cpu_utilization_c6585a:3361:3377,0,autoencoder@0.95,0.25259173,0.787150502204895
ec2_cpu_utilization_c6585a:3369:3385,0,autoencoder@0.95,0.20765711,0.787150502204895
ec2_cpu_utilization_c6585a:3377:3393,0,autoencoder@0.95,0.28815734,0.787150502204895
ec2_cpu_utilization_c6585a:3385:3401,0,autoencoder@0.95,0.24310775,0.787150502204895
ec2_cpu_utilization_c6585a:3393:3409,0,autoencoder@0.95,0.21864729,0.787150502204895
ec2_cpu_utilization_c6585a:3401:3417,0,autoencoder@0.95,0.35747966,0.787150502204895
ec2_cpu_utilization_c6585a:3409:3425,0,autoencoder@0.95,0.39188266,0.787150502204895
ec2_cpu_utilization_c6585a:3417:3433,0,autoencoder@0.95,0.12185586,0.787150502204895
ec2_cpu_utilization_c6585a:3425:3441,0,autoencoder@0.95,0.25316912,0.787150502204895
ec2_cpu_utilization_c6585a:3433:3449,0,autoencoder@0.95,0.3061604,0.787150502204895
ec2_cpu_utilization_c6585a:3441:3457,0,autoencoder@0.95,0.27208027,0.787150502204895
ec2_cpu_utilization_c6585a:3449:3465,0,autoencoder@0.95,0.20852181,0.787150502204895
ec2_cpu_utilization_c6585a:3457:3473,0,autoencoder@0.95,0.12459226,0.787150502204895
ec2_cpu_utilization_c6585a:3465:3481,0,autoencoder@0.95,0.12853809,0.787150502204895
ec2_cpu_utilization_c6585a:3473:3489,0,autoencoder@0.95,0.29440618,0.787150502204895
ec2_cpu_utilization_c6585a:3481:3497,0,autoencoder@0.95,0.3638984,0.787150502204895
