window_id,truth,detector,score,threshold
ec2_disk_write_bytes_1ef3de:3775:3791,0,autoencoder@0.95,11.376705,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3783:3799,0,autoencoder@0.95,10.5413,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3791:3807,0,autoencoder@0.95,16.500889,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3799:3815,0,autoencoder@0.95,27.438549,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3807:3823,0,autoencoder@0.95,20.213678,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3815:3831,0,autoencoder@0.95,12.879088,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3823:3839,0,autoencoder@0.95,0.07531401,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3831:3847,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3839:3855,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3847:3863,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3855:3871,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3863:3879,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3871:3887,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3879:3895,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3887:3903,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3895:3911,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3903:3919,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3911:3927,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3919:3935,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3927:3943,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3935:3951,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3943:3959,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3951:3967,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3959:3975,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3967:3983,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3975:3991,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3983:3999,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3991:4007,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:3999:4015,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4007:4023,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4015:4031,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4023:4039,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4031:4047,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4039:4055,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4047:4063,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4055:4071,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4063:4079,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4071:4087,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4079:4095,0,autoencoder@0.95,0.0019961395,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4087:4103,0,autoencoder@0.95,16.457254,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4095:4111,0,autoencoder@0.95,14.671191,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4103:4119,0,autoencoder@0.95,0.0041744304,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4111:4127,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4119:4135,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4127:4143,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4135:4151,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4143:4159,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4151:4167,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4159:4175,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4167:4183,0,autoencoder@0.95,0.001862893,0.0018628929974511266
ec2_disk_write_bytes_1ef3de:4175:4191,0,autoencoder@0.95,0.001862893,0.0018628929974511266
