window_id,truth,detector,score,threshold
ec2_cpu_utilization_77c1ca:2419:2435,0,autoencoder@0.95,1.1949763,1.9701683521270752
ec2_cpu_utilization_77c1ca:2427:2443,0,autoencoder@0.95,0.83635443,1.9701683521270752
ec2_cpu_utilization_77c1ca:2435:2451,0,autoencoder@0.95,0.41228902,1.9701683521270752
ec2_cpu_utilization_77c1ca:2443:2459,0,autoencoder@0.95,0.81346977,1.9701683521270752
ec2_cpu_utilization_77c1ca:2451:2467,0,autoencoder@0.95,0.0014182444,1.9701683521270752
ec2_cpu_utilization_77c1ca:2459:2475,0,autoencoder@0.95,0.0014297392,1.9701683521270752
ec2_cpu_utilization_77c1ca:2467:2483,0,autoencoder@0.95,1.569613,1.9701683521270752
ec2_cpu_utilization_77c1ca:2475:2491,0,autoencoder@0.95,1.0906852,1.9701683521270752
ec2_cpu_utilization_77c1ca:2483:2499,0,autoencoder@0.95,0.05663567,1.9701683521270752
ec2_cpu_utilization_77c1ca:2491:2507,0,autoencoder@0.95,0.0015961842,1.9701683521270752
ec2_cpu_utilization_77c1ca:2499:2515,0,autoencoder@0.95,0.0014217555,1.9701683521270752
ec2_cpu_utilization_77c1ca:2507:2523,0,autoencoder@0.95,0.0014227524,1.9701683521270752
ec2_cpu_utilization_77c1ca:2515:2531,0,autoencoder@0.95,0.0014282799,1.9701683521270752
ec2_cpu_utilization_77c1ca:2523:2539,0,autoencoder@0.95,0.23118578,1.9701683521270752
ec2_cpu_utilization_77c1ca:2531:2547,0,autoencoder@0.95,0.659693,1.9701683521270752
ec2_cpu_utilization_77c1ca:2539:2555,0,autoencoder@0.95,0.7873315,1.9701683521270752
ec2_cpu_utilization_77c1ca:2547:2563,0,autoencoder@0.95,0.91890705,1.9701683521270752
ec2_cpu_utilization_77c1ca:2555:2571,0,autoencoder@0.95,0.7124679,1.9701683521270752
ec2_cpu_utilization_77c1ca:2563:2579,0,autoencoder@0.95,1.5356026,1.9701683521270752
ec2_cpu_utilization_77c1ca:2571:2587,0,autoencoder@0.95,1.5312495,1.9701683521270752
ec2_cpu_utilization_77c1ca:2579:2595,0,autoencoder@0.95,1.0114577,1.9701683521270752
ec2_cpu_utilization_77c1ca:2587:2603,0,autoencoder@0.95,1.3984175,1.9701683521270752
ec2_cpu_utilization_77c1ca:2595:2611,0,autoencoder@0.95,0.001482592,1.9701683521270752
ec2_cpu_utilization_77c1ca:2603:2619,0,autoencoder@0.95,0.0014768129,1.9701683521270752
ec2_cpu_utilization_77c1ca:2611:2627,0,autoencoder@0.95,0.0014885445,1.9701683521270752
ec2_cpu_utilization_77c1ca:2619:2635,0,autoencoder@0.95,0.5583136,1.9701683521270752
ec2_cpu_utilization_77c1ca:2627:2643,0,autoencoder@0.95,3.0231032,1.9701683521270752
ec2_cpu_utilization_77c1ca:2635:2651,0,autoencoder@0.95,1.650317,1.9701683521270752
ec2_cpu_utilization_77c1ca:2643:2659,0,autoencoder@0.95,0.8087858,1.9701683521270752
ec2_cpu_utilization_77c1ca:2651:2667,0,autoencoder@0.95,0.6338539,1.9701683521270752
ec2_cpu_utilization_77c1ca:2659:2675,0,autoencoder@0.95,2.3742828,1.9701683521270752
ec2_cpu_utilization_77c1ca:2667:2683,0,autoencoder@0.95,1.7895513,1.9701683521270752
ec2_cpu_utilization_77c1ca:2675:2691,0,autoencoder@0.95,0.53085184,1.9701683521270752
ec2_cpu_utilization_77c1ca:2683:2699,0,autoencoder@0.95,0.55513567,1.9701683521270752
ec2_cpu_utilization_77c1ca:2691:2707,0,autoencoder@0.95,0.94238275,1.9701683521270752
ec2_cpu_utilization_77c1ca:2699:2715,0,autoencoder@0.95,1.496097,1.9701683521270752
ec2_cpu_utilization_77c1ca:2707:2723,0,autoencoder@0.95,1.1399034,1.9701683521270752
ec2_cpu_utilization_77c1ca:2715:2731,0,autoencoder@0.95,0.6558584,1.9701683521270752
ec2_cpu_utilization_77c1ca:2723:2739,0,autoencoder@0.95,0.69707763,1.9701683521270752
ec2_cpu_utilization_77c1ca:2731:2747,0,autoencoder@0.95,0.7763972,1.9701683521270752
ec2_cpu_utilization_77c1ca:2739:2755,0,autoencoder@0.95,0.0014325602,1.9701683521270752
ec2_cpu_utilization_77c1ca:2747:2763,0,autoencoder@0.95,0.0014355531,1.9701683521270752
ec2_cpu_utilization_77c1ca:2755:2771,0,autoencoder@0.95,0.0014115253,1.9701683521270752
ec2_cpu_utilization_77c1ca:2763:2779,0,autoencoder@0.95,0.0014219739,1.9701683521270752
ec2_cpu_utilization_77c1ca:2771:2787,0,autoencoder@0.95,0.0014115339,1.9701683521270752
ec2_cpu_utilization_77c1ca:2779:2795,0,autoencoder@0.95,0.0014281722,1.9701683521270752
ec2_cpu_utilization_77c1ca:2787:2803,0,autoencoder@0.95,0.001431414,1.9701683521270752
ec2_cpu_utilization_77c1ca:2795:2811,0,autoencoder@0.95,0.0014156464,1.9701683521270752
ec2_cpu_utilization_77c1ca:2803:2819,0,autoencoder@0.95,0.0014209651,1.9701683521270752
ec2_cpu_utilization_77c1ca:2811:2827,0,autoencoder@0.95,0.0014133188,1.9701683521270752
ec2_cpu_utilization_77c1ca:2819:2835,0,autoencoder@0.95,0.0014282174,1.9701683521270752
ec2_cpu_utilization_77c1ca:2827:2843,0,autoencoder@0.95,0.0014313995,1.9701683521270752
ec2_cpu_utilization_77c1ca:2835:2851,0,autoencoder@0.95,0.0014300089,1.9701683521270752
ec2_cpu_utilization_77c1ca:2843:2859,0,autoencoder@0.95,0.0014163393,1.9701683521270752
ec2_cpu_utilization_77c1ca:2851:2867,0,autoencoder@0.95,0.0014377122,1.9701683521270752
ec2_cpu_utilization_77c1ca:2859:2875,0,autoencoder@0.95,0.0014493146,1.9701683521270752
ec2_cpu_utilization_77c1ca:2867:2883,0,autoencoder@0.95,0.0014402291,1.9701683521270752
ec2_cpu_utilization_77c1ca:2875:2891,0,autoencoder@0.95,0.0014332478,1.9701683521270752
ec2_cpu_utilization_77c1ca:2883:2899,0,autoencoder@0.95,0.0014261967,1.9701683521270752
ec2_cpu_utilization_77c1ca:2891:2907,0,autoencoder@0.95,0.0014258348,1.9701683521270752
ec2_cpu_utilization_77c1ca:2899:2915,0,autoencoder@0.95,0.0014077814,1.9701683521270752
ec2_cpu_utilization_77c1ca:2907:2923,0,autoencoder@0.95,0.0014186923,1.9701683521270752
ec2_cpu_utilization_77c1ca:2915:2931,0,autoencoder@0.95,0.0014276373,1.9701683521270752
ec2_cpu_utilization_77c1ca:2923:2939,0,autoencoder@0.95,0.0014288789,1.9701683521270752
ec2_cpu_utilization_77c1ca:2931:2947,0,autoencoder@0.95,0.0014324774,1.9701683521270752
ec2_cpu_utilization_77c1ca:2939:2955,0,autoencoder@0.95,0.001426415,1.9701683521270752
ec2_cpu_utilization_77c1ca:2947:2963,0,autoencoder@0.95,0.0014160104,1.9701683521270752
ec2_cpu_utilization_77c1ca:2955:2971,0,autoencoder@0.95,0.0014180406,1.9701683521270752
ec2_cpu_utilization_77c1ca:2963:2979,0,autoencoder@0.95,0.0014188057,1.9701683521270752
ec2_cpu_utilization_77c1ca:2971:2987,0,autoencoder@0.95,0.0014203539,1.9701683521270752
ec2_cpu_utilization_77c1ca:2979:2995,0,autoencoder@0.95,0.0014349918,1.9701683521270752
ec2_cpu_utilization_77c1ca:2987:3003,0,autoencoder@0.95,0.0014086785,1.9701683521270752
ec2_cpu_utilization_77c1ca:2995:3011,0,autoencoder@0.95,0.0014106021,1.9701683521270752
ec2_cpu_utilization_77c1ca:3003:3019,0,autoencoder@0.95,0.0014102622,1.9701683521270752
ec2_cpu_utilization_77c1ca:3011:3027,0,autoencoder@0.95,0.0014277435,1.9701683521270752
ec2_cpu_utilization_77c1ca:3019:3035,0,autoencoder@0.95,0.0014197979,1.9701683521270752
ec2_cpu_utilization_77c1ca:3027:3043,0,autoencoder@0.95,0.0014278124,1.9701683521270752
ec2_cpu_utilization_77c1ca:3035:3051,0,autoencoder@0.95,0.0014232071,1.9701683521270752
ec2_cpu_utilization_77c1ca:3043:3059,0,autoencoder@0.95,0.0014304533,1.9701683521270752
ec2_cpu_utilization_77c1ca:3051:3067,0,autoencoder@0.95,0.0014088558,1.9701683521270752
ec2_cpu_utilization_77c1ca:3059:3075,0,autoencoder@0.95,0.0014287821,1.9701683521270752
ec2_cpu_utilization_77c1ca:3067:3083,0,autoencoder@0.95,0.0014092294,1.9701683521270752
ec2_cpu_utilization_77c1ca:3075:3091,0,autoencoder@0.95,0.0014205836,1.9701683521270752
ec2_cpu_utilization_77c1ca:3083:3099,0,autoencoder@0.95,0.001426953,1.9701683521270752
ec2_cpu_utilization_77c1ca:3091:3107,0,autoencoder@0.95,0.0014193096,1.9701683521270752
ec2_cpu_utilization_77c1ca:3099:3115,0,autoencoder@0.95,0.0014276778,1.9701683521270752
ec2_cpu_utilization_77c1ca:3107:3123,0,autoencoder@0.95,0.0014321308,1.9701683521270752
ec2_cpu_utilization_77c1ca:3115:3131,0,autoencoder@0.95,0.0014260286,1.9701683521270752
ec2_cpu_utilization_77c1ca:3123:3139,0,autoencoder@0.95,0.0014346166,1.9701683521270752
ec2_cpu_utilization_77c1ca:3131:3147,0,autoencoder@0.95,0.0014276537,1.9701683521270752
ec2_cpu_utilization_77c1ca:3139:3155,0,autoencoder@0.95,0.001424264,1.9701683521270752
ec2_cpu_utilization_77c1ca:3147:3163,0,autoencoder@0.95,0.0014291436,1.9701683521270752
ec2_cpu_utilization_77c1ca:3155:3171,0,autoencoder@0.95,0.001431494,1.9701683521270752
ec2_cpu_utilization_77c1ca:3163:3179,0,autoencoder@0.95,0.0014179435,1.9701683521270752
ec2_cpu_utilization_77c1ca:3171:3187,0,autoencoder@0.95,0.001428825,1.9701683521270752
ec2_cpu_utilization_77c1ca:3179:3195,0,autoencoder@0.95,0.0014377383,1.9701683521270752
ec2_cpu_utilization_77c1ca:3187:3203,0,autoencoder@0.95,0.001444905,1.9701683521270752
ec2_cpu_utilization_77c1ca:3195:3211,0,autoencoder@0.95,0.0014382708,1.9701683521270752
ec2_cpu_utilization_77c1ca:3203:3219,0,autoencoder@0.95,0.0014473186,1.9701683521270752
ec2_cpu_utilization_77c1ca:2419:2435,0,autoencoder@0.975,1.1949763,2.2767889499664307
ec2_cpu_utilization_77c1ca:2427:2443,0,autoencoder@0.975,0.83635443,2.2767889499664307
ec2_cpu_utilization_77c1ca:2435:2451,0,autoencoder@0.975,0.41228902,2.2767889499664307
ec2_cpu_utilization_77c1ca:2443:2459,0,autoencoder@0.975,0.81346977,2.2767889499664307
ec2_cpu_utilization_77c1ca:2451:2467,0,autoencoder@0.975,0.0014182444,2.2767889499664307
ec2_cpu_utilization_77c1ca:2459:2475,0,autoencoder@0.975,0.0014297392,2.2767889499664307
ec2_cpu_utilization_77c1ca:2467:2483,0,autoencoder@0.975,1.569613,2.2767889499664307
ec2_cpu_utilization_77c1ca:2475:2491,0,autoencoder@0.975,1.0906852,2.2767889499664307
ec2_cpu_utilization_77c1ca:2483:2499,0,autoencoder@0.975,0.05663567,2.2767889499664307
ec2_cpu_utilization_77c1ca:2491:2507,0,autoencoder@0.975,0.0015961842,2.2767889499664307
ec2_cpu_utilization_77c1ca:2499:2515,0,autoencoder@0.975,0.0014217555,2.2767889499664307
ec2_cpu_utilization_77c1ca:2507:2523,0,autoencoder@0.975,0.0014227524,2.2767889499664307
ec2_cpu_utilization_77c1ca:2515:2531,0,autoencoder@0.975,0.0014282799,2.2767889499664307
ec2_cpu_utilization_77c1ca:2523:2539,0,autoencoder@0.975,0.23118578,2.2767889499664307
ec2_cpu_utilization_77c1ca:2531:2547,0,autoencoder@0.975,0.659693,2.2767889499664307
ec2_cpu_utilization_77c1ca:2539:2555,0,autoencoder@0.975,0.7873315,2.2767889499664307
ec2_cpu_utilization_77c1ca:2547:2563,0,autoencoder@0.975,0.91890705,2.2767889499664307
ec2_cpu_utilization_77c1ca:2555:2571,0,autoencoder@0.975,0.7124679,2.2767889499664307
ec2_cpu_utilization_77c1ca:2563:2579,0,autoencoder@0.975,1.5356026,2.2767889499664307
ec2_cpu_utilization_77c1ca:2571:2587,0,autoencoder@0.975,1.5312495,2.2767889499664307
ec2_cpu_utilization_77c1ca:2579:2595,0,autoencoder@0.975,1.0114577,2.2767889499664307
ec2_cpu_utilization_77c1ca:2587:2603,0,autoencoder@0.975,1.3984175,2.2767889499664307
ec2_cpu_utilization_77c1ca:2595:2611,0,autoencoder@0.975,0.001482592,2.2767889499664307
ec2_cpu_utilization_77c1ca:2603:2619,0,autoencoder@0.975,0.0014768129,2.2767889499664307
ec2_cpu_utilization_77c1ca:2611:2627,0,autoencoder@0.975,0.0014885445,2.2767889499664307
ec2_cpu_utilization_77c1ca:2619:2635,0,autoencoder@0.975,0.5583136,2.2767889499664307
ec2_cpu_utilization_77c1ca:2627:2643,0,autoencoder@0.975,3.0231032,2.2767889499664307
ec2_cpu_utilization_77c1ca:2635:2651,0,autoencoder@0.975,1.650317,2.2767889499664307
ec2_cpu_utilization_77c1ca:2643:2659,0,autoencoder@0.975,0.8087858,2.2767889499664307
ec2_cpu_utilization_77c1ca:2651:2667,0,autoencoder@0.975,0.6338539,2.2767889499664307
ec2_cpu_utilization_77c1ca:2659:2675,0,autoencoder@0.975,2.3742828,2.2767889499664307
ec2_cpu_utilization_77c1ca:2667:2683,0,autoencoder@0.975,1.7895513,2.2767889499664307
ec2_cpu_utilization_77c1ca:2675:2691,0,autoencoder@0.975,0.53085184,2.2767889499664307
ec2_cpu_utilization_77c1ca:2683:2699,0,autoencoder@0.975,0.55513567,2.2767889499664307
ec2_cpu_utilization_77c1ca:2691:2707,0,autoencoder@0.975,0.94238275,2.2767889499664307
ec2_cpu_utilization_77c1ca:2699:2715,0,autoencoder@0.975,1.496097,2.2767889499664307
ec2_cpu_utilization_77c1ca:2707:2723,0,autoencoder@0.975,1.1399034,2.2767889499664307
ec2_cpu_utilization_77c1ca:2715:2731,0,autoencoder@0.975,0.6558584,2.2767889499664307
ec2_cpu_utilization_77c1ca:2723:2739,0,autoencoder@0.975,0.69707763,2.2767889499664307
ec2_cpu_utilization_77c1ca:2731:2747,0,autoencoder@0.975,0.7763972,2.2767889499664307
ec2_cpu_utilization_77c1ca:2739:2755,0,autoencoder@0.975,0.0014325602,2.2767889499664307
ec2_cpu_utilization_77c1ca:2747:2763,0,autoencoder@0.975,0.0014355531,2.2767889499664307
ec2_cpu_utilization_77c1ca:2755:2771,0,autoencoder@0.975,0.0014115253,2.2767889499664307
ec2_cpu_utilization_77c1ca:2763:2779,0,autoencoder@0.975,0.0014219739,2.2767889499664307
ec2_cpu_utilization_77c1ca:2771:2787,0,autoencoder@0.975,0.0014115339,2.2767889499664307
ec2_cpu_utilization_77c1ca:2779:2795,0,autoencoder@0.975,0.0014281722,2.2767889499664307
ec2_cpu_utilization_77c1ca:2787:2803,0,autoencoder@0.975,0.001431414,2.2767889499664307
ec2_cpu_utilization_77c1ca:2795:2811,0,autoencoder@0.975,0.0014156464,2.2767889499664307
ec2_cpu_utilization_77c1ca:2803:2819,0,autoencoder@0.975,0.0014209651,2.2767889499664307
ec2_cpu_utilization_77c1ca:2811:2827,0,autoencoder@0.975,0.0014133188,2.2767889499664307
ec2_cpu_utilization_77c1ca:2819:2835,0,autoencoder@0.975,0.0014282174,2.2767889499664307
ec2_cpu_utilization_77c1ca:2827:2843,0,autoencoder@0.975,0.0014313995,2.2767889499664307
ec2_cpu_utilization_77c1ca:2835:2851,0,autoencoder@0.975,0.0014300089,2.2767889499664307
ec2_cpu_utilization_77c1ca:2843:2859,0,autoencoder@0.975,0.0014163393,2.2767889499664307
ec2_cpu_utilization_77c1ca:2851:2867,0,autoencoder@0.975,0.0014377122,2.2767889499664307
ec2_cpu_utilization_77c1ca:2859:2875,0,autoencoder@0.975,0.0014493146,2.2767889499664307
ec2_cpu_utilization_77c1ca:2867:2883,0,autoencoder@0.975,0.0014402291,2.2767889499664307
ec2_cpu_utilization_77c1ca:2875:2891,0,autoencoder@0.975,0.0014332478,2.2767889499664307
ec2_cpu_utilization_77c1ca:2883:2899,0,autoencoder@0.975,0.0014261967,2.2767889499664307
ec2_cpu_utilization_77c1ca:2891:2907,0,autoencoder@0.975,0.0014258348,2.2767889499664307
ec2_cpu_utilization_77c1ca:2899:2915,0,autoencoder@0.975,0.0014077814,2.2767889499664307
ec2_cpu_utilization_77c1ca:2907:2923,0,autoencoder@0.975,0.0014186923,2.2767889499664307
ec2_cpu_utilization_77c1ca:2915:2931,0,autoencoder@0.975,0.0014276373,2.2767889499664307
ec2_cpu_utilization_77c1ca:2923:2939,0,autoencoder@0.975,0.0014288789,2.2767889499664307
ec2_cpu_utilization_77c1ca:2931:2947,0,autoencoder@0.975,0.0014324774,2.2767889499664307
ec2_cpu_utilization_77c1ca:2939:2955,0,autoencoder@0.975,0.001426415,2.2767889499664307
ec2_cpu_utilization_77c1ca:2947:2963,0,autoencoder@0.975,0.0014160104,2.2767889499664307
ec2_cpu_utilization_77c1ca:2955:2971,0,autoencoder@0.975,0.0014180406,2.2767889499664307
ec2_cpu_utilization_77c1ca:2963:2979,0,autoencoder@0.975,0.0014188057,2.2767889499664307
ec2_cpu_utilization_77c1ca:2971:2987,0,autoencoder@0.975,0.0014203539,2.2767889499664307
ec2_cpu_utilization_77c1ca:2979:2995,0,autoencoder@0.975,0.0014349918,2.2767889499664307
ec2_cpu_utilization_77c1ca:2987:3003,0,autoencoder@0.975,0.0014086785,2.2767889499664307
ec2_cpu_utilization_77c1ca:2995:3011,0,autoencoder@0.975,0.0014106021,2.2767889499664307
ec2_cpu_utilization_77c1ca:3003:3019,0,autoencoder@0.975,0.0014102622,2.2767889499664307
ec2_cpu_utilization_77c1ca:3011:3027,0,autoencoder@0.975,0.0014277435,2.2767889499664307
ec2_cpu_utilization_77c1ca:3019:3035,0,autoencoder@0.975,0.0014197979,2.2767889499664307
ec2_cpu_utilization_77c1ca:3027:3043,0,autoencoder@0.975,0.0014278124,2.2767889499664307
ec2_cpu_utilization_77c1ca:3035:3051,0,autoencoder@0.975,0.0014232071,2.2767889499664307
ec2_cpu_utilization_77c1ca:3043:3059,0,autoencoder@0.975,0.0014304533,2.2767889499664307
ec2_cpu_utilization_77c1ca:3051:3067,0,autoencoder@0.975,0.0014088558,2.2767889499664307
ec2_cpu_utilization_77c1ca:3059:3075,0,autoencoder@0.975,0.0014287821,2.2767889499664307
ec2_cpu_utilization_77c1ca:3067:3083,0,autoencoder@0.975,0.0014092294,2.2767889499664307
ec2_cpu_utilization_77c1ca:3075:3091,0,autoencoder@0.975,0.0014205836,2.2767889499664307
ec2_cpu_utilization_77c1ca:3083:3099,0,autoencoder@0.975,0.001426953,2.2767889499664307
ec2_cpu_utilization_77c1ca:3091:3107,0,autoencoder@0.975,0.0014193096,2.2767889499664307
ec2_cpu_utilization_77c1ca:3099:3115,0,autoencoder@0.975,0.0014276778,2.2767889499664307
ec2_cpu_utilization_77c1ca:3107:3123,0,autoencoder@0.975,0.0014321308,2.2767889499664307
ec2_cpu_utilization_77c1ca:3115:3131,0,autoencoder@0.975,0.0014260286,2.2767889499664307
ec2_cpu_utilization_77c1ca:3123:3139,0,autoencoder@0.975,0.0014346166,2.2767889499664307
ec2_cpu_utilization_77c1ca:3131:3147,0,autoencoder@0.975,0.0014276537,2.2767889499664307
ec2_cpu_utilization_77c1ca:3139:3155,0,autoencoder@0.975,0.001424264,2.2767889499664307
ec2_cpu_utilization_77c1ca:3147:3163,0,autoencoder@0.975,0.0014291436,2.2767889499664307
ec2_cpu_utilization_77c1ca:3155:3171,0,autoencoder@0.975,0.001431494,2.2767889499664307
ec2_cpu_utilization_77c1ca:3163:3179,0,autoencoder@0.975,0.0014179435,2.2767889499664307
ec2_cpu_utilization_77c1ca:3171:3187,0,autoencoder@0.975,0.001428825,2.2767889499664307
ec2_cpu_utilization_77c1ca:3179:3195,0,autoencoder@0.975,0.0014377383,2.2767889499664307
ec2_cpu_utilization_77c1ca:3187:3203,0,autoencoder@0.975,0.001444905,2.2767889499664307
ec2_cpu_utilization_77c1ca:3195:3211,0,autoencoder@0.975,0.0014382708,2.2767889499664307
ec2_cpu_utilization_77c1ca:3203:3219,0,autoencoder@0.975,0.0014473186,2.2767889499664307
ec2_cpu_utilization_77c1ca:2419:2435,0,autoencoder@0.99,1.1949763,2.5214571952819824
ec2_cpu_utilization_77c1ca:2427:2443,0,autoencoder@0.99,0.83635443,2.5214571952819824
ec2_cpu_utilization_77c1ca:2435:2451,0,autoencoder@0.99,0.41228902,2.5214571952819824
ec2_cpu_utilization_77c1ca:2443:2459,0,autoencoder@0.99,0.81346977,2.5214571952819824
ec2_cpu_utilization_77c1ca:2451:2467,0,autoencoder@0.99,0.0014182444,2.5214571952819824
ec2_cpu_utilization_77c1ca:2459:2475,0,autoencoder@0.99,0.0014297392,2.5214571952819824
ec2_cpu_utilization_77c1ca:2467:2483,0,autoencoder@0.99,1.569613,2.5214571952819824
ec2_cpu_utilization_77c1ca:2475:2491,0,autoencoder@0.99,1.0906852,2.5214571952819824
ec2_cpu_utilization_77c1ca:2483:2499,0,autoencoder@0.99,0.05663567,2.5214571952819824
ec2_cpu_utilization_77c1ca:2491:2507,0,autoencoder@0.99,0.0015961842,2.5214571952819824
ec2_cpu_utilization_77c1ca:2499:2515,0,autoencoder@0.99,0.0014217555,2.5214571952819824
ec2_cpu_utilization_77c1ca:2507:2523,0,autoencoder@0.99,0.0014227524,2.5214571952819824
ec2_cpu_utilization_77c1ca:2515:2531,0,autoencoder@0.99,0.0014282799,2.5214571952819824
ec2_cpu_utilization_77c1ca:2523:2539,0,autoencoder@0.99,0.23118578,2.5214571952819824
ec2_cpu_utilization_77c1ca:2531:2547,0,autoencoder@0.99,0.659693,2.5214571952819824
ec2_cpu_utilization_77c1ca:2539:2555,0,autoencoder@0.99,0.7873315,2.5214571952819824
ec2_cpu_utilization_77c1ca:2547:2563,0,autoencoder@0.99,0.91890705,2.5214571952819824
ec2_cpu_utilization_77c1ca:2555:2571,0,autoencoder@0.99,0.7124679,2.5214571952819824
