window_id,truth,detector,score,threshold
rds_cpu_utilization_cc0c53:3225:3241,0,autoencoder@0.95,282.18494,1.1159977912902832
rds_cpu_utilization_cc0c53:3233:3249,0,autoencoder@0.95,295.7439,1.1159977912902832
rds_cpu_utilization_cc0c53:3241:3257,0,autoencoder@0.95,292.5678,1.1159977912902832
rds_cpu_utilization_cc0c53:3249:3265,0,autoencoder@0.95,303.10614,1.1159977912902832
rds_cpu_utilization_cc0c53:3257:3273,0,autoencoder@0.95,295.15372,1.1159977912902832
rds_cpu_utilization_cc0c53:3265:3281,0,autoencoder@0.95,292.62823,1.1159977912902832
rds_cpu_utilization_cc0c53:3273:3289,0,autoencoder@0.95,289.01633,1.1159977912902832
rds_cpu_utilization_cc0c53:3281:3297,0,autoencoder@0.95,294.66376,1.1159977912902832
rds_cpu_utilization_cc0c53:3289:3305,0,autoencoder@0.95,305.04288,1.1159977912902832
rds_cpu_utilization_cc0c53:3297:3313,0,autoencoder@0.95,282.30634,1.1159977912902832
rds_cpu_utilization_cc0c53:3305:3321,0,autoencoder@0.95,309.17276,1.1159977912902832
rds_cpu_utilization_cc0c53:3313:3329,0,autoencoder@0.95,283.96603,1.1159977912902832
rds_cpu_utilization_cc0c53:3321:3337,0,autoencoder@0.95,302.59366,1.1159977912902832
rds_cpu_utilization_cc0c53:3329:3345,0,autoencoder@0.95,320.2306,1.1159977912902832
rds_cpu_utilization_cc0c53:3337:3353,0,autoencoder@0.95,289.97238,1.1159977912902832
rds_cpu_utilization_cc0c53:3345:3361,0,autoencoder@0.95,293.6715,1.1159977912902832
rds_cpu_utilization_cc0c53:3353:3369,0,autoencoder@0.95,287.4154,1.1159977912902832
rds_cpu_utilization_cc0c53:3361:3377,0,autoencoder@0.95,294.8809,1.1159977912902832
rds_cpu_utilization_cc0c53:3369:3385,0,autoencoder@0.95,320.24805,1.1159977912902832
rds_cpu_utilization_cc0c53:3377:3393,0,autoencoder@0.95,283.83624,1.1159977912902832
rds_cpu_utilization_cc0c53:3385:3401,0,autoencoder@0.95,279.01184,1.1159977912902832
